id,pubMedId,publishedDateForPrint,title,authors,openAccess
1027097,15989954,2005 Jul 01,Crystal structure of mitochondrial respiratory membrane protein complex II.,Sun F; Huo X; Zhai Y; Wang A; Xu J; Su D; Bartlam M; Rao Z,False
1026835,16009132,2005 Jul 15,NIPA defines an SCF-type mammalian E3 ligase that regulates mitotic entry.,Bassermann F; von Klitzing C; Münch S; Bai RY; Kawaguchi H; Morris SW; Peschel C; Duyster J,False
1026682,15989950,2005 Jul 01,Structural basis for the function of the ribosomal L7/12 stalk in factor binding and GTPase activation.,Diaconu M; Kothe U; Schlünzen F; Fischer N; Harms JM; Tonevitsky AG; Stark H; Rodnina MV; Wahl MC,False
1026850,15960974,2005 Jun 17,WDR5 associates with histone H3 methylated at K4 and is essential for H3 K4 methylation and vertebrate development.,Wysocka J; Swigut T; Milne TA; Dou Y; Zhang X; Burlingame AL; Roeder RG; Brivanlou AH; Allis CD,False
1024633,15766525,2005 Mar 11,Plant nuclear RNA polymerase IV mediates siRNA and DNA methylation-dependent heterochromatin formation.,Onodera Y; Haag JR; Ream T; Costa Nunes P; Pontes O; Pikaard CS,False
1024963,15797381,2005 Mar 25,Degradation-mediated protein quality control in the nucleus.,Gardner RG; Nelson ZW; Gottschling DE,False
1020412,15260991,2004 Jul 23,Single cell profiling of potentiated phospho-protein networks in cancer cells.,Irish JM; Hovland R; Krutzik PO; Perez OD; Bruserud Ø; Gjertsen BT; Nolan GP,False
1026479,15960979,2005 Jun 17,Activation-loop autophosphorylation is mediated by a novel transitional intermediate form of DYRKs.,Lochhead PA; Sibbet G; Morrice N; Cleghon V,False
1025887,15820682,2005 Apr 08,Ubiquitin ligase Smurf1 controls osteoblast activity and bone homeostasis by targeting MEKK2 for degradation.,Yamashita M; Ying SX; Zhang GM; Li C; Cheng SY; Deng CX; Zhang YE,False
1026689,15989953,2005 Jul 01,"Loops in the central channel of ClpA chaperone mediate protein binding, unfolding, and translocation.",Hinnerwisch J; Fenton WA; Furtak KJ; Farr GW; Horwich AL,False
1026701,15960977,2005 Jun 17,Chromosome and replisome dynamics in E. coli: loss of sister cohesion triggers global chromosome movement and mediates chromosome segregation.,Bates D; Kleckner N,False
1026698,15960978,2005 Jun 17,Multiple mechanisms confining RNA polymerase II ubiquitylation to polymerases undergoing transcriptional arrest.,Somesh BP; Reid J; Liu WF; Søgaard TM; Erdjument-Bromage H; Tempst P; Svejstrup JQ,False
1026604,15935756,2005 Jun 03,Gross chromosomal rearrangements and elevated recombination at an inducible site-specific replication fork barrier.,Lambert S; Watson A; Sheedy DM; Martin B; Carr AM,False
1013905,15960976,2005 Jun 17,Initiation of DNA replication requires the RECQL4 protein mutated in Rothmund-Thomson syndrome.,Sangrithi MN; Bernal JA; Madine M; Philpott A; Lee J; Dunphy WG; Venkitaraman AR,False
1025828,15882619,2005 May 06,X-ray structures of the Sulfolobus solfataricus SWI2/SNF2 ATPase core and its complex with DNA.,Dürr H; Körner C; Müller M; Hickmann V; Hopfner KP,False
1026070,15907466,2005 May 20,"Assembly of the SIR complex and its regulation by O-acetyl-ADP-ribose, a product of NAD-dependent histone deacetylation.",Liou GG; Tanny JC; Kruger RG; Walz T; Moazed D,False
1026550,15960973,2005 Jun 17,A genetic screen identifies PITX1 as a suppressor of RAS activity and tumorigenicity.,Kolfschoten IG; van Leeuwen B; Berns K; Mullenders J; Beijersbergen RL; Bernards R; Voorhoeve PM; Agami R,False
1008577,15907474,2005 May 20,The apical determinants aPKC and dPatj regulate Frizzled-dependent planar cell polarity in the Drosophila eye.,Djiane A; Yogev S; Mlodzik M,False
1025827,15882623,2005 May 6,A new paradigm for translational control: inhibition via 5'-3' mRNA tethering by Bicoid and the eIF4E cognate 4EHP.,Cho PF; Poulin F; Cho-Park YA; Cho-Park IB; Chicoine JD; Lasko P; Sonenberg N,False
1006850,15882621,2005 May 06,UV-induced ubiquitylation of XPC protein mediated by UV-DDB-ubiquitin ligase complex.,Sugasawa K; Okuda Y; Saijo M; Nishi R; Matsuda N; Chu G; Mori T; Iwai S; Tanaka K; Tanaka K; Hanaoka F,False
1026466,15907475,2005 May 20,Mechanism of nodal flow: a conserved symmetry breaking event in left-right axis determination.,Okada Y; Takeda S; Tanaka Y; Belmonte JI; Hirokawa N,False
1026389,15797384,2005 Mar 25,Perp is a p63-regulated gene essential for epithelial integrity.,Ihrie RA; Marques MR; Nguyen BT; Horner JS; Papazoglu C; Bronson RT; Mills AA; Attardi LD,False
1024875,15766533,2005 Mar 11,Navigating the chaperone network: an integrative map of physical and genetic interactions mediated by the hsp90 chaperone.,Zhao R; Davey M; Hsu YC; Kaplanek P; Tong A; Parsons AB; Krogan N; Cagney G; Mai D; Greenblatt J; Boone C; Emili A; Houry WA,False
1026308,15935755,2005 Jun 03,Proteome analysis of separated male and female gametocytes reveals novel sex-specific Plasmodium biology.,Khan SM; Franke-Fayard B; Mair GR; Lasonder E; Janse CJ; Mann M; Waters AP,False
1026209,15935765,2005 Jun 03,Neural circuitry that governs Drosophila male courtship behavior.,Stockinger P; Kvitsiani D; Rotkopf S; Tirián L; Dickson BJ,False
1026137,15851028,2005 Apr 22,microRNA-directed phasing during trans-acting siRNA biogenesis in plants.,Allen E; Xie Z; Gustafson AM; Carrington JC,False
1015120,15907467,2005 May 20,Structural insights into RNA quality control: the Ro autoantigen binds misfolded RNAs via its central cavity.,Stein AJ; Fuchs G; Fu C; Wolin SL; Reinisch KM,False
1024133,15707899,2005 Feb 11,Thrombospondins are astrocyte-secreted proteins that promote CNS synaptogenesis.,Christopherson KS; Ullian EM; Stokes CC; Mullowney CE; Hell JW; Agah A; Lawler J; Mosher DF; Bornstein P; Barres BA,False
1016704,15797385,2005 Mar 25,Maternal wnt11 activates the canonical wnt signaling pathway required for axis formation in Xenopus embryos.,Tao Q; Yokota C; Puck H; Kofron M; Birsoy B; Yan D; Asashima M; Wylie CC; Lin X; Heasman J,False
1026112,15907469,2005 May 20,ATP hydrolysis-dependent disassembly of the 26S proteasome is part of the catalytic cycle.,Babbitt SE; Kiss A; Deffenbaugh AE; Chang YH; Bailly E; Erdjument-Bromage H; Tempst P; Buranda T; Sklar LA; Baumler J; Gogol E; Skowyra D,False
1026097,15479641,2004 Oct 15,Control of dendritic branching and tiling by the Tricornered-kinase/Furry signaling pathway in Drosophila sensory neurons.,Emoto K; He Y; Ye B; Grueber WB; Adler PN; Jan LY; Jan YN,False
1025578,15851026,2005 Apr 22,Phosphorylation and functional inactivation of TSC2 by Erk implications for tuberous sclerosis and cancer pathogenesis.,Ma L; Chen Z; Erdjument-Bromage H; Tempst P; Pandolfi PP,False
1025755,15820680,2005 Apr 08,The biological and chemical basis for tissue-selective amyloid disease.,Sekijima Y; Wiseman RL; Matteson J; Hammarström P; Miller SR; Sawkar AR; Balch WE; Kelly JW,False
1021816,15479642,2004 Oct 15,"Ankyrin-based subcellular gradient of neurofascin, an immunoglobulin family protein, directs GABAergic innervation at purkinje axon initial segment.",Ango F; di Cristo G; Higashiyama H; Bennett V; Wu P; Huang ZJ,False
1001841,15766522,2005 Mar 11,The new bacterial cell biology: moving parts and subcellular architecture.,Gitai Z,False
1025830,15882627,2005 May 06,Ectopic expression of Oct-4 blocks progenitor-cell differentiation and causes dysplasia in epithelial tissues.,Hochedlinger K; Yamada Y; Beard C; Jaenisch R,False
1025668,15820685,2005 Apr 08,Remote control of behavior through genetically targeted photostimulation of neurons.,Lima SQ; Miesenböck G,False
1021689,15620361,2004 Dec 29,Defining the CREB regulon: a genome-wide analysis of transcription factor regulatory regions.,Impey S; McCorkle SR; Cha-Molstad H; Dwyer JM; Yochum GS; Boss JM; McWeeney S; Dunn JJ; Mandel G; Goodman RH,False
1025604,15851033,2005 Apr 22,The C2 domain of PKCdelta is a phosphotyrosine binding domain.,Benes CH; Wu N; Elia AE; Dharia T; Cantley LC; Soltoff SP,False
1025694,15851034,2005 Apr 22,The strength of receptor signaling is centrally controlled through a cooperative loop between Ca2+ and an oxidant signal.,Singh DK; Kumar D; Siddiqui Z; Basu SK; Kumar V; Rao KV,False
1025186,15820684,2005 Apr 08,Coexpressed EphA receptors and ephrin-A ligands mediate opposing actions on growth cone navigation from distinct membrane domains.,Marquardt T; Shirasaki R; Ghosh S; Andrews SE; Carter N; Hunter T; Pfaff SL,False
1025917,15882628,2005 May 06,Mosaic analysis with double markers in mice.,Zong H; Espinosa JS; Su HH; Muzumdar MD; Luo L,False
1025663,15797378,2005 Mar 25,The birnavirus crystal structure reveals structural relationships among icosahedral viruses.,Coulibaly F; Chevalier C; Gutsche I; Pous J; Navaza J; Bressanelli S; Delmas B; Rey FA,False
1025537,15851031,2005 Apr 22,Structural basis of pore formation by the bacterial toxin pneumolysin.,Tilley SJ; Orlova EV; Gilbert RJ; Andrew PW; Saibil HR,False
1025473,15851035,2005 Apr 22,Identification of Flt3+ lympho-myeloid stem cells lacking erythro-megakaryocytic potential a revised road map for adult blood lineage commitment.,Adolfsson J; Månsson R; Buza-Vidas N; Hultquist A; Liuba K; Jensen CT; Bryder D; Yang L; Borge OJ; Thoren LA; Anderson K; Sitnicka E; Sasaki Y; Sigvardsson M; Jacobsen SE,False
1025476,15707890,2005 Feb 11,PAR1 is a matrix metalloprotease-1 receptor that promotes invasion and tumorigenesis of breast cancer cells.,Boire A; Covic L; Agarwal A; Jacques S; Sherifi S; Kuliopulos A,False
1025200,15820681,2005 Apr 08,"Germ-layer specification and control of cell growth by Ectodermin, a Smad4 ubiquitin ligase.",Dupont S; Zacchigna L; Cordenonsi M; Soligo S; Adorno M; Rugge M; Piccolo S,False
1025217,15797387,2005 Mar 25,The F box protein Dsg1/Mdm30 is a transcriptional coactivator that stimulates Gal4 turnover and cotranscriptional mRNA processing.,Muratani M; Kung C; Shokat KM; Tansey WP,False
1024642,15766526,2005 Mar 11,Involvement of microRNA in AU-rich element-mediated mRNA instability.,Jing Q; Huang S; Guth S; Zarubin T; Motoyama A; Chen J; Di Padova F; Lin SC; Gram H; Han J,False
1025113,15797380,2005 Mar 25,"Mnd2, an essential antagonist of the anaphase-promoting complex during meiotic prophase.",Penkner AM; Prinz S; Ferscha S; Klein F,False
1025112,15797379,2005 Mar 25,The yeast APC/C subunit Mnd2 prevents premature sister chromatid separation triggered by the meiosis-specific APC/C-Ama1.,Oelschlaegel T; Schwickart M; Matos J; Bogdanova A; Camasses A; Havlis J; Shevchenko A; Zachariae W,False
1020488,15294155,2004 Aug 06,IKKbeta links inflammation and tumorigenesis in a mouse model of colitis-associated cancer.,Greten FR; Eckmann L; Greten TF; Park JM; Li ZW; Egan LJ; Kagnoff MF; Karin M,False
1024626,15766532,2005 Mar 11,Environmental enrichment reduces Aβ levels and amyloid deposition in transgenic mice.,Lazarov O; Robinson J; Tang YP; Hairston IS; Korade-Mirnics Z; Lee VM; Hersh LB; Sapolsky RM; Mirnics K; Sisodia SS,False
1025045,15797386,2005 Mar 25,Facilitated transport of a Dpp/Scw heterodimer by Sog/Tsg leads to robust patterning of the Drosophila blastoderm embryo.,Shimmi O; Umulis D; Othmer H; O'Connor MB,False
1024095,15680326,2005 Jan 28,Mammalian Staufen1 recruits Upf1 to specific mRNA 3'UTRs so as to elicit mRNA decay.,Kim YK; Furic L; Desgroseillers L; Maquat LE,False
1024750,15680332,2005 Jan 28,Cleavage of the plasma membrane Na+/Ca2+ exchanger in excitotoxicity.,Bano D; Young KW; Guerin CJ; Lefeuvre R; Rothwell NJ; Naldini L; Rizzuto R; Carafoli E; Nicotera P,False
1024628,15820677,2005 Apr 08,Sumoylation silences the plasma membrane leak K+ channel K2P1.,Rajan S; Plant LD; Rabin ML; Butler MH; Goldstein SA,False
1025098,15766531,2005 Mar 11,Arabidopsis interdigitating cell growth requires two antagonistic pathways with opposing action on cell morphogenesis.,Fu Y; Gu Y; Zheng Z; Wasteneys G; Yang Z,False
1025171,15820675,2005 Apr 08,Heterochromatin silencing and locus repositioning linked to regulation of virulence genes in Plasmodium falciparum.,Duraisingh MT; Voss TS; Marty AJ; Duffy MF; Good RT; Thompson JK; Freitas-Junior LH; Scherf A; Crabb BS; Cowman AF,False
1025070,15766524,2005 Mar 11,A unique RNA Fold in the RumA-RNA-cofactor ternary complex contributes to substrate selectivity and enzymatic function.,Lee TT; Agarwalla S; Stroud RM,False
1024298,15707895,2005 Feb 11,Rhox: a new homeobox gene cluster.,Maclean JA; Chen MA; Wayne CM; Bruce SR; Rao M; Meistrich ML; Macleod C; Wilkinson MF,False
1024692,15680331,2005 Jan 28,Hyperlipidemic effects of dietary saturated fats mediated through PGC-1beta coactivation of SREBP.,Lin J; Yang R; Tarr PT; Wu PH; Handschin C; Li S; Yang W; Pei L; Uldry M; Tontonoz P; Newgard CB; Spiegelman BM,False
1023383,15652481,2005 Jan 14,mRNA helicase activity of the ribosome.,Takyar S; Hickerson RP; Noller HF,False
1024536,15707894,2005 Feb 11,Translational repression of C. elegans p53 by GLD-1 regulates DNA damage-induced apoptosis.,Schumacher B; Hanazawa M; Lee MH; Nayak S; Volkmann K; Hofmann ER; Hengartner M; Schedl T; Gartner A,False
1024863,15766523,2005 Mar 11,Chromosomal translocations in yeast induced by low levels of DNA polymerase a model for chromosome fragile sites.,Lemoine FJ; Degtyareva NP; Lobachev K; Petes TD,False
1023370,15652486,2005 Jan 14,Trimeric G protein-dependent frizzled signaling in Drosophila.,Katanaev VL; Ponzielli R; Sémériva M; Tomlinson A,False
1024629,15766530,2005 Mar 11,"Control of cell proliferation and apoptosis by mob as tumor suppressor, mats.",Lai ZC; Wei X; Shimizu T; Ramos E; Rohrbaugh M; Nikolaidis N; Ho LL; Li Y,False
1024802,15766527,2005 Mar 11,RAS is regulated by the let-7 microRNA family.,Johnson SM; Grosshans H; Shingara J; Byrom M; Jarvis R; Cheng A; Labourier E; Reinert KL; Brown D; Slack FJ,False
1007432,15620357,2004 Dec 29,Pheromone-dependent destruction of the Tec1 transcription factor is required for MAP kinase signaling specificity in yeast.,Bao MZ; Schwartz MA; Cantin GT; Yates JR; Madhani HD,False
1023390,15652480,2005 Jan 14,Mechanism of transcriptional silencing in yeast.,Chen L; Widom J,False
1021522,15454085,2004 Oct 01,The PLETHORA genes mediate patterning of the Arabidopsis root stem cell niche.,Aida M; Beis D; Heidstra R; Willemsen V; Blilou I; Galinha C; Nussaume L; Noh YS; Amasino R; Scheres B,False
1024000,15680330,2005 Jan 28,A new class of transcription factors mediates brassinosteroid-regulated gene expression in Arabidopsis.,Yin Y; Vafeados D; Tao Y; Yoshida S; Asami T; Chory J,False
1024215,15707896,2005 Feb 11,A transient cell cycle shift in Drosophila imaginal disc cells precedes multipotency.,Sustar A; Schubiger G,False
1024185,15550251,2004 Nov 24,Independent regulation of synaptic size and activity by the anaphase-promoting complex.,van Roessel P; Elliott DA; Robinson IM; Prokop A; Brand AH,False
1023706,15680324,2005 Jan 28,Genomic maps and comparative analysis of histone modifications in human and mouse.,Bernstein BE; Kamal M; Lindblad-Toh K; Bekiranov S; Bailey DK; Huebert DJ; McMahon S; Karlsson EK; Kulbokas EJ; Gingeras TR; Schreiber SL; Lander ES,False
1024117,15652487,2005 Jan 14,Both the establishment and the maintenance of neuronal polarity require active mechanisms: critical roles of GSK-3beta and its upstream regulators.,Jiang H; Guo W; Liang X; Rao Y,False
1024064,15707892,2005 Feb 11,MreB actin-mediated segregation of a specific region of a bacterial chromosome.,Gitai Z; Dye NA; Reisenauer A; Wachi M; Shapiro L,False
1024118,15652488,2005 Jan 14,GSK-3beta regulates phosphorylation of CRMP-2 and neuronal polarity.,Yoshimura T; Kawano Y; Arimura N; Kawabata S; Kikuchi A; Kaibuchi K,False
1023969,15707891,2005 Feb 11,MCM8 is an MCM2-7-related protein that functions as a DNA helicase during replication elongation and not initiation.,Maiorano D; Cuvier O; Danis E; Méchali M,False
1021478,15454078,2004 Oct 01,Ca(V)1.2 calcium channel dysfunction causes a multisystem disorder including arrhythmia and autism.,Splawski I; Timothy KW; Sharpe LM; Decher N; Kumar P; Bloise R; Napolitano C; Schwartz PJ; Joseph RM; Condouris K; Tager-Flusberg H; Priori SG; Sanguinetti MC; Keating MT,False
1023589,15652479,2005 Jan 14,Sterile 20 kinase phosphorylates histone H2B at serine 10 during hydrogen peroxide-induced apoptosis in S. cerevisiae.,Ahn SH; Cheung WL; Hsu JY; Diaz RL; Smith MM; Allis CD,False
1023974,15680325,2005 Jan 28,A ratchet mechanism of transcription elongation and its control.,Bar-Nahum G; Epshtein V; Ruckenstein AE; Rafikov R; Mustaev A; Nudler E,False
1023717,15680328,2005 Jan 28,"Shisa promotes head formation through the inhibition of receptor protein maturation for the caudalizing factors, Wnt and FGF.",Yamamoto A; Nagano T; Takehara S; Hibi M; Aizawa S,False
1023765,15680329,2005 Jan 28,Growth factor regulation of autophagy and cell survival in the absence of apoptosis.,Lum JJ; Bauer DE; Kong M; Harris MH; Li C; Lindsten T; Thompson CB,False
1023760,15479644,2004 Oct 15,IKKbeta/NF-kappaB activation causes severe muscle wasting in mice.,Cai D; Frantz JD; Tawa NE; Melendez PA; Oh BC; Lidov HG; Hasselgren PO; Frontera WR; Lee J; Glass DJ; Shoelson SE,False
1018572,15084259,2004 Apr 16,Integration of Smad and forkhead pathways in the control of neuroepithelial and glioblastoma cell proliferation.,Seoane J; Le HV; Shen L; Anderson SA; Massagué J,False
1023643,15620356,2004 Dec 29,Fus3-regulated Tec1 degradation through SCFCdc4 determines MAPK signaling specificity during mating in yeast.,Chou S; Huang L; Liu H,False
1023173,15620355,2004 Dec 29,TOR regulates ribosomal protein gene expression via PKA and the Forkhead transcription factor FHL1.,Martin DE; Soulard A; Hall MN,False
1023110,15620353,2004 Dec 29,Histone demethylation mediated by the nuclear amine oxidase homolog LSD1.,Shi Y; Lan F; Matson C; Mulligan P; Whetstine JR; Cole PA; Casero RA; Shi Y,False
1023128,15607976,2004 Dec 17,"Two RNAi complexes, RITS and RDRC, physically interact and localize to noncoding centromeric RNAs.",Motamedi MR; Verdel A; Colmenares SU; Gerber SA; Gygi SP; Moazed D,False
1023477,15652482,2005 Jan 14,ASF/SF2-regulated CaMKIIdelta alternative splicing temporally reprograms excitation-contraction coupling in cardiac muscle.,Xu X; Yang D; Ding JH; Wang W; Chu PH; Dalton ND; Wang HY; Bermingham JR; Ye Z; Liu F; Rosenfeld MG; Manley JL; Ross J; Chen J; Xiao RP; Cheng H; Fu XD,False
1023374,15652485,2005 Jan 14,Coordinated remodeling of cellular metabolism during iron deficiency through targeted mRNA degradation.,Puig S; Askeland E; Thiele DJ,False
1023389,15550247,2004 Nov 24,Thermotolerance requires refolding of aggregated proteins by substrate translocation through the central pore of ClpB.,Weibezahn J; Tessarz P; Schlieker C; Zahn R; Maglica Z; Lee S; Zentgraf H; Weber-Ban EU; Dougan DA; Tsai FT; Mogk A; Bukau B,False
1023373,15652483,2005 Jan 14,A series of ubiquitin binding factors connects CDC48/p97 to substrate multiubiquitylation and proteasomal targeting.,Richly H; Rape M; Braun S; Rumpf S; Hoege C; Jentsch S,False
1020324,15260992,2004 Jul 23,Recognition of commensal microflora by toll-like receptors is required for intestinal homeostasis.,Rakoff-Nahoum S; Paglino J; Eslami-Varzaneh F; Edberg S; Medzhitov R,False
1023366,15652478,2005 Jan 14,Phylogenetic shadowing and computational identification of human microRNA genes.,Berezikov E; Guryev V; van de Belt J; Wienholds E; Plasterk RH; Cuppen E,False
1023126,15607978,2004 Dec 17,Activating the PARP-1 sensor component of the groucho/ TLE1 corepressor complex mediates a CaMKinase IIdelta-dependent neurogenic gene activation pathway.,Ju BG; Solum D; Song EJ; Lee KJ; Rose DW; Glass CK; Rosenfeld MG,False
1023198,15620360,2004 Dec 29,Accelerated evolution of nervous system genes in the origin of Homo sapiens.,Dorus S; Vallender EJ; Evans PD; Anderson JR; Gilbert SL; Mahowald M; Wyckoff GJ; Malcom CM; Lahn BT,False
1023294,15607982,2004 Dec 17,The importance of dendritic mitochondria in the morphogenesis and plasticity of spines and synapses.,Li Z; Okamoto K; Hayashi Y; Sheng M,False
1021825,15454082,2004 Oct 01,MTA3 and the Mi-2/NuRD complex regulate cell fate during B lymphocyte differentiation.,Fujita N; Jaye DL; Geigerman C; Akyildiz A; Mooney MR; Boss JM; Wade PA,False
1022270,15537538,2004 Nov 12,Structural basis of transcription: nucleotide selection by rotation in the RNA polymerase II active center.,Westover KD; Bushnell DA; Kornberg RD,False
1023118,15620351,2004 Dec 29,Mannose 6-phosphate receptor dependence of varicella zoster virus infection in vitro and in the epidermis during varicella and zoster.,Chen JJ; Zhu Z; Gershon AA; Gershon MD,False
1023145,15454081,2004 Oct 01,The CREB coactivator TORC2 functions as a calcium- and cAMP-sensitive coincidence detector.,Screaton RA; Conkright MD; Katoh Y; Best JL; Canettieri G; Jeffries S; Guzman E; Niessen S; Yates JR; Takemori H; Okamoto M; Montminy M,False
1023127,15454087,2004 Oct 01,Combinatorial marking of cells and organelles with reconstituted fluorescent proteins.,Zhang S; Ma C; Chalfie M,False
1006531,15607979,2004 Dec 17,Systematic identification and analysis of exonic splicing silencers.,Wang Z; Rolish ME; Yeo G; Tung V; Mawson M; Burge CB,False
1023015,15537540,2004 Nov 12,Mammalian Pins is a conformational switch that links NuMA to heterotrimeric G proteins.,Du Q; Macara IG,False
1020815,15315758,2004 Aug 20,One nucleotide in a kappaB site can determine cofactor specificity for NF-kappaB dimers.,Leung TH; Hoffmann A; Baltimore D,False
1022978,15607973,2004 Dec 17,Autophagy is a defense mechanism inhibiting BCG and Mycobacterium tuberculosis survival in infected macrophages.,Gutierrez MG; Master SS; Singh SB; Taylor GA; Colombo MI; Deretic V,False
1022984,15607983,2004 Dec 17,Specific polyunsaturated fatty acids drive TRPV-dependent sensory signaling in vivo.,Kahn-Kirby AH; Dantzker JL; Apicella AJ; Schafer WR; Browse J; Bargmann CI; Watts JL,False
1022979,15607977,2004 Dec 17,NAD+-dependent modulation of chromatin structure and transcription by nucleosome binding properties of PARP-1.,Kim MY; Mauro S; Gévry N; Lis JT; Kraus WL,False
1022933,15537544,2004 Nov 12,Histone deacetylase 4 controls chondrocyte hypertrophy during skeletogenesis.,Vega RB; Matsuda K; Oh J; Barbosa AC; Yang X; Meadows E; McAnally J; Pomajzl C; Shelton JM; Richardson JA; Karsenty G; Olson EN,False
1022875,15537536,2004 Nov 12,"TROSPA, an Ixodes scapularis receptor for Borrelia burgdorferi.",Pal U; Li X; Wang T; Montgomery RR; Ramamoorthi N; Desilva AM; Bao F; Yang X; Pypaert M; Pradhan D; Kantor FS; Telford S; Anderson JF; Fikrig E,False
1022245,15507208,2004 Oct 29,The pathway of HCV IRES-mediated translation initiation.,Otto GA; Puglisi JD,False
1022516,15550252,2004 Nov 24,A behavioral role for dendritic integration: HCN1 channels constrain spatial memory and plasticity at inputs to distal dendrites of CA1 pyramidal neurons.,Nolan MF; Malleret G; Dudman JT; Buhl DL; Santoro B; Gibbs E; Vronskaya S; Buzsáki G; Siegelbaum SA; Kandel ER; Morozov A,False
1021911,15479640,2004 Oct 15,Drosophila Dpp morphogen movement is independent of dynamin-mediated endocytosis but regulated by the glypican members of heparan sulfate proteoglycans.,Belenkaya TY; Han C; Yan D; Opoka RJ; Khodoun M; Liu H; Lin X,False
1022554,15550243,2004 Nov 24,Methylation of histone H4 lysine 20 controls recruitment of Crb2 to sites of DNA damage.,Sanders SL; Portoso M; Mata J; Bähler J; Allshire RC; Kouzarides T,False
1022596,15550244,2004 Nov 24,Structural basis of ligand activation in a cyclic nucleotide regulated potassium channel.,Clayton GM; Silverman WR; Heginbotham L; Morais-Cabral JH,False
1022039,15537545,2004 Nov 12,Magnitude of binocular vision controlled by islet-2 repression of a genetic program that specifies laterality of retinal axon pathfinding.,Pak W; Hindges R; Lim YS; Pfaff SL; O'Leary DD,False
1001164,11136982,2000 Dec 8,Gradient formation of the TGF-beta homolog Dpp.,Entchev EV; Schwabedissen A; González-Gaitán M,False
1021475,15454083,2004 Oct 01,Temporal control of differentiation by the insulin receptor/tor pathway in Drosophila.,Bateman JM; McNeill H,False
1022348,15537542,2004 Nov 12,Ferritin heavy chain upregulation by NF-kappaB inhibits TNFalpha-induced apoptosis by suppressing reactive oxygen species.,Pham CG; Bubici C; Zazzeroni F; Papa S; Jones J; Alvarez K; Jayawardena S; De Smaele E; Cong R; Beaumont C; Torti FM; Torti SV; Franzoso G,False
1021535,15339662,2004 Sep 03,Vertebrate shugoshin links sister centromere cohesion and kinetochore microtubule stability in mitosis.,Salic A; Waters JC; Mitchison TJ,False
1022365,15543683,2004 Oct 29,A role for insect galectins in parasite survival.,Kamhawi S; Ramalho-Ortigao M; Pham VM; Kumar S; Lawyer PG; Turco SJ; Barillas-Mury C; Sacks DL; Valenzuela JG,False
1022213,15454086,2004 Oct 01,Defects in adaptive energy metabolism with CNS-linked hyperactivity in PGC-1alpha null mice.,Lin J; Wu PH; Tarr PT; Lindenberg KS; St-Pierre J; Zhang CY; Mootha VK; Jäger S; Vianna CR; Reznick RM; Cui L; Manieri M; Donovan MX; Wu Z; Cooper MP; Fan MC; Rohas LM; Zavacki AM; Cinti S; Shulman GI; Lowell BB; Krainc D; Spiegelman BM,False
1021264,15369673,2004 Sep 17,Atomic snapshots of an RNA packaging motor reveal conformational changes linking ATP hydrolysis to RNA translocation.,Mancini EJ; Kainov DE; Grimes JM; Tuma R; Bamford DH; Stuart DI,False
1022157,15339667,2004 Sep 03,"Self-renewal, multipotency, and the existence of two cell populations within an epithelial stem cell niche.",Blanpain C; Lowry WE; Geoghegan A; Polak L; Fuchs E,False
1022264,15537541,2004 Nov 12,Structure of the Cand1-Cul1-Roc1 complex reveals regulatory mechanisms for the assembly of the multisubunit cullin-dependent ubiquitin ligases.,Goldenberg SJ; Cascio TC; Shumway SD; Garbutt KC; Liu J; Xiong Y; Zheng N,False
1022237,15479637,2004 Oct 15,Noncanonical function of glutamyl-prolyl-tRNA synthetase: gene-specific silencing of translation.,Sampath P; Mazumder B; Seshadri V; Gerber CA; Chavatte L; Kinter M; Ting SM; Dignam JD; Kim S; Driscoll DM; Fox PL,False
1021532,15454080,2004 Oct 1,Mechanisms of conformational change for a replicative hexameric helicase of SV40 large tumor antigen.,Gai D; Zhao R; Li D; Finkielstein CV; Chen XS,False
1021700,15369674,2004 Sep 17,Identification of a human heme exporter that is essential for erythropoiesis.,Quigley JG; Yang Z; Worthington MT; Phillips JD; Sabo KM; Sabath DE; Berg CL; Sassa S; Wood BL; Abkowitz JL,False
1022098,15242642,2004 Jul 09,Exploration of essential gene functions via titratable promoter alleles.,Mnaimneh S; Davierwala AP; Haynes J; Moffat J; Peng WT; Zhang W; Yang X; Pootoolal J; Chua G; Lopez A; Trochesset M; Morse D; Krogan NJ; Hiley SL; Li Z; Morris Q; Grigull J; Mitsakakis N; Roberts CJ; Greenblatt JF; Boone C; Kaiser CA; Andrews BJ; Hughes TR,False
1022083,15242644,2004 Jul 09,Single processing center models for human Dicer and bacterial RNase III.,Zhang H; Kolb FA; Jaskiewicz L; Westhof E; Filipowicz W,False
1021995,15479636,2004 Oct 15,Native E2F/RBF complexes contain Myb-interacting proteins and repress transcription of developmentally controlled E2F target genes.,Korenjak M; Taylor-Harding B; Binné UK; Satterlee JS; Stevaux O; Aasland R; White-Cooper H; Dyson N; Brehm A,False
1020946,15339660,2004 Sep 03,Histone deimination antagonizes arginine methylation.,Cuthbert GL; Daujat S; Snowden AW; Erdjument-Bromage H; Hagiwara T; Yamada M; Schneider R; Gregory PD; Tempst P; Bannister AJ; Kouzarides T,False
1017457,15507212,2004 Oct 29,Formin is a processive motor that requires profilin to accelerate actin assembly and associated ATP hydrolysis.,Romero S; Le Clainche C; Didry D; Egile C; Pantaloni D; Carlier MF,False
